92
97
98
11
10
95
10
91
83
71
10
11
12
72
87
81
92
11
73
10
86
10
11
83
10
10
68
91
90
90
87
12
10
81
96
89
94
12
93
99
10
11
84
11
10
76
97
86
10
76
10
91
10
86
91
92
95
10
10
10
10
95
93
11
12
84
82
11
90
86
11
99
74
97
10
10
92
10
98
10
95
80
87
87
94
73
10
99
90
11
83
13
10
95
91
95
96
12
95
75
11
10
93
86
93
11
94
10
10
10
97
94
86
87
10
11
10
10
87
99
13
10
96
10
10
12
11
69
11
10
10
96
97
94
86
10
91
90
10
92
93
10
10
11
89
10
11
11
10
74
89
10
10
86
10
10
85
10
10
93
97
93
90
95
11
95
88
99
12
89
11
96
12
10
10
99
76
11
90
10
94
10
86
10
11
10
11
96
10
96
95
96
95
86
11
12
97
93
11
11
10
92
10
11
75
10
79
10
88
11
97
99
97
10
10
10
96
91
73
86
82
10
12
10
92
89
81
11
11
10
98
97
11
10
10
10
72
10
10
96
91
99
11
10
96
93
10
93
10
87
11
10
86
94
80
96
10
87
85
11
10
80
82
77
11
79
95
84
11
11
98
10
84
98
10
98
10
84
10
10
10
98
88
96
86
99
82
10
90
91
94
10
87
95
10
11
10
10
10
12
12
97
11
11
96
93
91
95
11
10
91
10
88
10
10
10
11
10
98
94
89
11
99
12
12
93
99
10
10
97
91
96
10
91
11
89
10
10
10
10
97
10
11
10
79
10
96
10
10
88
88
10
10
73
95
70
99
10
10
88
85
10
11
10
90
97
95
10
10
11
10
13
10
10
10
10
11
10
12
11
95
10
98
10
94
95
95
93
10
90
93
93
11
94
10
97
10
10
79
89
10
11
10
94
74
92
98
96
10
10
98
94
10
99
11
10
83
10
10
10
11
97
89
11
11
99
11
10
78
93
97
10
95
92
89
94
84
11
10
84
89
10
96
11
10
11
11
85
10
99
95
93
94
97
10
12
97
11
92
10
11
77
91
12
10
11
10
10
94
11
84
11
12
92
96
11
82
11
10
97
11
99
11
10
99
10
11
88
10
10
84
97
97
90
10
93
95
11
87
10
10
10
91
95
89
11
98
10
12
97
96
85
88
83
10
10
96
87
89
95
93
10
10
93
10
10
85
10
11
90
10
95
88
10
94
10
11
10
10
93
83
10
99
86
96
10
10
12
69
95
98
10
10
94
99
11
11
96
94
95
10
10
83
10
82
11
95
91
13
11
11
87
90
85
93
11
96
95
11
11
10
10
90
89
83
93
83
74
97
11
10
90
10
10
10
10
86
10
11
98
97
10
10
10
10
10
90
81
11
82
83
10
10
82
11
96
98
91
99
11
10
10
13
10
10
99
10
76
11
97
93
86
74
86
99
12
97
81
97
85
86
11
12
11
99
10
10
98
10
88
83
98
88
90
11
10
12
88
10
77
10
98
88
89
11
67
87
94
10
11
10
11
90
10
11
90
75
10
87
12
89
93
88
11
85
97
11
11
11
97
12
92
97
11
11
10
13
95
84
94
11
83
91
90
10
98
90
88
98
84
10
74
97
83
10
11
95
10
88
11
10
98
10
85
86
99
10
79
10
90
11
10
10
10
95
89
84
10
94
92
88
11
10
10
70
84
11
86
10
84
10
91
10
10
10
11
94
98
10
11
10
80
11
86
88
11
84
10
95
80
90
12
10
10
10
11
10
95
12
10
10
10
10
90
10
97
79
94
10
10
10
90
11
96
99
10
10
94
10
11
12
11
95
11
95
96
76
10
96
12
10
99
11
89
10
11
10
95
97
91
97
10
96
10
90
10
11
10
78
88
97
94
99
11
10
81
12
96
10
10
10
10
10
97
11
76
10
10
11
85
90
10
79
10
10
83
77
89
10
10
93
96
11
74
10
11
12
97
11
10
10
10
10
10
97
10
92
10
85
74
94
11
11
10
10
10
10
10
11
10
10
10
90
10
10
10
10
11
10
95
10
10
98
93
91
10
96
88
10
83
93
96
93
10
12
10
10
95
10
83
12
10
11
10
11
12
93
10
91
10
93
10
95
10
10
10
96
99
94
81
11
11
88
91
10
10
11
10
92
11
10
11
11
10
93
12
10
98
10
10
99
12
10
88
10
10
10
88
12
12
10
10
10
11
11
91
92
10
78
76
92
81
10
10
10
10
12
86
70
10
10
80
99
10
10
10
10
11
10
10
